"text","user:screen_name"
"RT @LakersNation: Serge Ibaka is 100 percent on 13 shots.

I wish you all same success in DMs.","tafyino"
"RT @MoonZappa: “I cannot do everything but I can do something. I must not fail to do the thing I can do.” - Hellen Keller…","WoodLoaf"
"shit hurts but i really gotta let go","yasminiamn"
"RT @JackPosobiec: #SpygateExposed An OAN special report with Jack Posobiec and Mr and Mrs George Papadopoulos https://t.co/haapGPwkOk","showlady102"
"*plays oasis*
me:

.
#EXO #EXO_TEMPO #EXO_DontMessUpMyTempo #weareoneEXO #어디에도_없을_완벽한_EXO @weareoneEXO https://t.co/otyLgqv7gJ","dokyungsuweg"
"Two of the best to ever do it 🐐 https://t.co/fAJ5Pan45g","FOXSports"
"*2 cases 😏😛 https://t.co/qCja7bnaR8","juliajamess"
"RT @THESUGARDAD1: Paypal all night from now on. $6000 is available for people who retweet (in total) within 6000. Follow so I can DM. Many…","Testosteronetv"
"RT @pratibhaa55: #Romil is a truly deserving winner of this  biggboss season !!! 

Koi uske aas pass bhi nhi h ....😎😎😎😎😎😎😊😊😊😍😍😍😍😘😇😇😇

#Game…","Sonalikajain6"
"RT @naveeeennnn: @PrimeVideoIN Answer. WALTER CRUZ 
• Hey Guys Take Part in this Contest &amp; Stand a chance to win amazon vouchers!! 
@VNayak…","naveeeennnn"
"Huawei Mate 20 Pro screen has strong green bleeding, complain owners https://t.co/fXmvkVRPt3 https://t.co/I8nuTImYhE","toxicmob1"
"RT @DUALIPA: 💅🏼MTV EMA AWARDS 💅🏼 THANKS TO MY FANS FOR VOTING 4 ME! I AM UR BEST POP BITCH 🏆🏆 https://t.co/J8V2bgwpBX","ennirue"
"Kiddo is sick...that means laying my 6’ 190 lbs self into a bed/crib made for a little person no more than 4’ just to comfort him.","robbymcfly"
"Since this show run has started I now walk down all flights of stairs as if I am wearing stilettos and a ball gown.","HannahIsARobin"
"But you don’t trade him to New England https://t.co/pwJqr1gP0E","ChrisKolasinski"
"RT @freckledddface: Omg these shits was good 😩 https://t.co/YMH87APDiQ","mariahlanae17"
"RT @VilleSZN: Holiday’s gone suck, but as long as I put a smile on my sons and sisters face I’ll be good. 1000","TheRealStoli"
"m o o d https://t.co/Q2fRuXP1ix","itsnotjustInigo"
"RT @LizAlberio: Fangirls and fanboys spotted 

Park Solmi (korean actress) 
Ray Chen(Pianist)
Kaimaestro(Youtuber)
Lee Seyoung(Korean Actre…","saripah_ali"
"RT @_sshamma_: when you got a lot on your mind but you cant tell nobody https://t.co/bgOa6JCQ4H","reginasanchzm"
"RT @AnnaApp91838450: Good Night 🇺🇸Patriots Post Dyanomite💥Our
President Brought House Down In Georgia 2 More 
Days For Us To Deliver A
Win🙏…","Lisa_Kvedar"
"@C_ROCKAA @Elianaamarie__ you’re always in bed 🙄","reignqueenv"
"RT @montenegro_emil: #ALDUBNationGoingStrong 😘
@lynieg88 @wengcookie @pinkyfaye @salvadortrish21 @sherrypie18 @WDabuet @radoc_jeana @aldube…","iam_ginghs"
"RT @Kashaveli_: American twitter already asking what Yé means but our Yé is different to their Yé so they wouldn’t understand","vanessaaaowusu"
"RT @LeahR77: What Leftist Show SNL did to Navy Seal Vet Dan Crenshaw is DEPLORABLE but sadly not surprising..
That’s what they REALLY think…","WheeleyML"
"RT @mike_Zollo: These are some of the third world migrants in the caravan attempting to invade our country. As you can see, they are a grea…","FQ_Labour"
"RT @MLB: Mind = blown 😱 https://t.co/r0B8DVDCg8","Chris_eyeslee"
"RT @Salute_Da_Swagg: I really dislike when I think too much 🤦🏾‍♂️","queenlygemxo"
"@ThatKidGalvan Best match I’ve ever seen for sure","beanmace"
"RT @mariyahgardee: Me calling my best friends to let them know I did the exact opposite from the advice they gave me https://t.co/lfAYU8FRcv","j0vel"
"@b27moore @MLB Nice","DcuAstros"
"RT @DiabetesSecret: Please don't sugarcoat it. I'm #diabetic.","diabetesfightIN"
"RT @KayaJones: Glimpse of the red wave #VoteRed 🗳❤️🇺🇸 https://t.co/iNQtUehtBZ","d_oversole"
"RT @makeupgirlies: rt to win: juvias place Afrique eyeshadow palette ✨ 

must be following me &amp; @melvisions https://t.co/MGm9lSfhus","choonkitng"
"RT @choi_bts2: “Idol who idols love” @BTS_twt topped this list, one TV media said so many idols covered BTS Songs &amp; Choreo, the songs are s…","karin_artistic"
"🙌♥️🙌 MIDNIGHT PRAYER https://t.co/P9x3Y0Is9F","2hearts5"
"RT @MightyBusterBro: .
An EPIC FUN Western 
Get Out and Vote Red
Movie Trailer
""SHOWDOWN at the POLLS""

TRUMP SUPPORTERS vs
DEMOCRAT DESPER…","BigOli269"
"RT @_tunercars_: Trouble maker 🤭 https://t.co/ubPlW01LhF","haruuuugt"
"imagine having seokjin as your doctor. bitch I’m getting sick on purpose to be around his fine ass like yaas heal m… https://t.co/bVl0YIqyXr","hoeetato"
"RT @brooke_e_h: Me in my car listening to “thank u, next” by @ArianaGrande https://t.co/CkXaHwJ9EB","ohlachina"
"I love you https://t.co/zfw78x6ecd","savagenc_"
"really want to start arting again but i have no motivation :(","earlessgogh"
"#SuperSmashBrosUltimate #Kirby this song goes together too well 😂

(Watch with audio) https://t.co/BR6xJ8nmcr","Dat1loneshark2"
"RT @seqais: this makes me grin manically https://t.co/RElYDEwHvf","OohSeAddict"
"RT @zackfox: enjoy the hoe content cuz I’m getting wifed soon","naeechanel"
"Last time scheduling courses 🙏🏼🎓 #Finally #ThankGoodness #WhatHappenedToFourYears @ Weisberg Family Applied Enginee… https://t.co/YY0s5vi3b9","Will_Rankin33"
"RT @Mariaahhxo_: sometimes I feel pretty but then I see that girls like this exist https://t.co/J2ftM66qCE","naimfq"
"RT @trickmitch1: ⚠️JOIN THE #TRICKTRADES $FB PRIVATE GROUP⚠️

LIKE AND SHARE THIS TWEET FOR A CHANCE TO WIN 

💥1 MONTH FREE #MENTORING
💥PER…","g_glizzy1"
"RT @702Austin: when you agreed to go out and the time to go out is getting closer https://t.co/7ivzkxCaxA","Faithh_creech"
"RT @jenniepics: milady https://t.co/dYnfVHteX9","Ozelot94"
"@HisDirknesS If I was a fellow commentator on the show with him Id just say...um Pat Mahomes was sitting in math cl… https://t.co/qFF3onQFQa","Sarge_AC"
"RT @Gngerbrdgrl: South Carolina, Vote All Red!
❤ Forever Red!❤ https://t.co/LCaNGQCGJm","Gngerbrdgrl"
"RT @surnell: #SaveSabarimalaTradition Pandalam Palace Management Committee emphatically would back Tantri decision to close the temple if t…","Prathee41254798"
"RT @psylockebf: @UmbilicalKordei @blaquecranes @exquisitekordei A smart bitch","blaquecranes"
"RT @jarevalo527: All this forehead and I still can’t remember shit","Brittlindner"
"A first-rate journalist (Daniel Dale) who live-tweets Trump’s public appearances calls him “a serial liar.” CNN ref… https://t.co/R9Ujn4qvom","peterelkind"
"RT @ArianaGrande: thank u ♡ for hearing me and for making me feel so not alone 🖤 i truly am grateful. no matter how painful! i’m thankful a…","forevergirlmila"
"Dear Christians, the ugly face of islam stands exposed in broad day light. It is a scary story unfolding in Pakista… https://t.co/beQxtbdyS0","manuckm24_m"
"Leica Serie VII 14161 Retaining Ring w/Filter #474 https://t.co/iEZ4RAhDcY https://t.co/zoDmg8YsN8","BestCraftsB"
"That will never happen🤦‍♂️he doesn’t remember hs or college anymore after that timeout https://t.co/e0YeCB15n5","Qwik11Hoops"
"RT @lingerinmeadow: A whole UWU thread of YugJae 😭😭😭 https://t.co/Knr3oAU28N","_VITAmin_CYJ"
"I liked a @YouTube video https://t.co/14kNRN6Ek8 GRWM Smokey Eye Makeup Tutorial | RosaBeauty #613 Hair","AprilAntoinette"
"RT @qtjyh: FIVE COMPLETED 🎉

The wait is over 😊💕❤🌟😎 #tvxq #jyj #Welcome_back_XIA https://t.co/aI3zDsSFHy","fascymk"
"RT @ImaVoter2020: @thehill Republicans sacrifice truth, honor &amp; justice every single day.  It’s disgusting.  Vote for Democrats on Nov 6. W…","BlueVote2020"
"@MaxineWaters is the most vile, inarticulate, #LowIQ #Democrat on earth! She calls Trump a racist Nazi, while out d… https://t.co/D01osr1qDY","dlgarrison"
"RT @ConversationEDU: You might not think storybooks are complicated, but they contain 50% more rare words than prime-time television and ev…","sabram"
"@WayWayBrett I can imagine. Hopefully you can take a break soon. 😅","drunkonbrett"
"craving chilaquiles at 12am is the epitome of being Mexican","jessthewayulike"
"RT @InquirerBiz: PLDT, Smart pick Clark as first Smart 5G city in PH | @ttorejasINQ https://t.co/prqYJZBbRr","inquirerdotnet"
"@xElisheba I’m trying to see if it’s worth is. It doesn’t have 3D Touch","HappyGoLexie"
"RT @httpluahan_: You are not weak.
You are just human.","Ket0t"
"RT @appreciatekthg: WHAT A PRECIOUS BABY  https://t.co/wslXhSBrq4","taebtsarmy_twt"
"@FaithCampbellJ1 @missboss911 @marie_cari44 @DogginTrump And beer. Lots of beer.","PrinPeta"
"RT @heycaloy: ARIANA GRANDE LITERALLY WROTE A SONG ABOUT HER EXES AND FUCK I THOUGHT IT WAS BEAUTIFUL THEN I READ THE LYRICS HOLYSHIT IT CR…","anv_5"
"RT @bretmanrock: November is really out here testing me...","jadipietr0"
"RT @guypbenson: One of these people sacrificed his own body and safety during multiple tours fighting America’s enemies &amp; defending our fre…","bormal"
"RT @kensamic: have u ever isolated yourself from everyone, like you just want to be alone and overthink about everything???","imKathPascua"
"@StarlightUni thank you^^","teezjoong"
"RT @koalajihoon: Lmaoo vernon was showing to jihoon how so many carats are using the vernon phonecase 😂 https://t.co/xJ8YqD3Txq","spring_kihyunie"
"RT @YoungBostonTM: Hilarious how the media is trying to portray Rodgers as a “GOAT” when he isn’t even a top 5 QB of all time...sickening h…","apat246"
"Because Ai bots will be more way more sophisticated in two years and voting is vulnerable. #PleaseFuckingVote 🌊🌊🌊🌊🌊… https://t.co/Q8pSN5PYca","xica25"
"RT @prisonculture: Every year I pick up the following items (wholesale or from the dollar store):
1. Zip lock freezer bags
2. Socks.
3, Glo…","KiarasClouds"
"Night sights https://t.co/zUXVrSK4Dh","artfulIy"
"RT @CeejayDaDon: I’m the most antisocial person I know","jusjaywalk"
"RT @connor_frame: It’s week 11. I’m not screwing around with this one. https://t.co/KFK3FHtMRZ","_shelbell1936"
"@shysubdom Best breakfast ever","_kittycatmeow"
"RT @charileclarke: when someones deleted you on snapchat and you don’t realise and then end up SUBSCRIBED to them 🤮🤮🤮 i’m not ur fan alright","benkeip_"
"RT @SNFonNBC: We'll see you Sunday from the City of Brotherly Love for a rivalry with little love lost.

@dallascowboys vs. @Eagles on #SNF…","CoreyTanner"
"Halls are so nasty... Ricola is the only way to go","Ciiaraaw_b"
"@Shorten_Suite @jeethojill Is that Bob Katter driving?","DavidSamson47"
"RT @LilNasX: nobody: 

nigga who smokes weed on snapchat all day: i know they praying on my downfall","meloneemarcell"
"RT @dprdabin: so basically jimin n manager came to that shop to talk about stuff for yr end stages. its a tattoo and painting (aka fake tat…","kokmontwt"
"Which is better, Michael Jordan or Kevin Durant? https://t.co/oos1wRuFcQ","thebigfatlist"
"@KesterWyette i fucking love you","minniemaddz"
"RT @Accompany_bh: 181102 TEMPO COMEBACK SHOWCASE

#BAEKHYUN #백현 @B_hundred_Hyun https://t.co/jG4KbwEBiz","intan6104"
"RT @SMTOWNGLOBAL: NCT 127 captivated the audiences with their marvelous performance of ‘Regular’ on ABC’s ‘Mickey’s 90th Spectacular’!
Plea…","tobiangela8"
"Yes maybe 2020. https://t.co/amslJHRAcp","Pocahontaaa"
"RT @TheDaniel3131: 48 hours left! #CSGOGiveaway #csgo #giveaway #csgogiveaways #fortnite⁠  #fortnitebr #vbucks #free #skin #dota2 #dota2giv…","H1Z1Retweet"
"RT @RecusantVessel: Dark Seeker Saga in a nutshell https://t.co/h4r5geR8eS","The_Gerry_"
"RT @ESPNNFL: Former Saints WR Joe Horn got emotional when he saw Michael Thomas pull out the flip phone. https://t.co/7JORDCnVR5","Mandopondo"
"RT @chrisrele: Today’s kids will never understand how important this was https://t.co/JCwMUOsbEm","micheIIehdz"
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @HotTopic exclusive Gargoyles Demona Pop! https://t.co/ykThcJFxeu","dustin_junceau"
"“When you gonna let me cuff you” https://t.co/j5D8K178bS","rios_dejaneiro"
"RT @ibkhaleeyl: @Xieykhalil 1.He is the 1st caliph to be called Amirul Muminin 
2.He can use both of his hands effectively 
3.He married gr…","illmaticKalsi88"
"@1phillygirl620 @patriciaf4444 Yes, John Lewis is the BEST!  👍💙🌊","pameladubsky49"
"RT @Complex: This is a masterpiece 😂 https://t.co/5zLFUG8Q9C","theKennyChud"
"RT @homewithnarry: Why are y'all  even suprised about the information Timothee picked Harry to do Interview 🤨🙄?? Didn't you read the interv…","mainboyfriends"
"life is beyond fragile. ill miss ya homie. r.i.p","shawn_f"
"RT @willis_cj: Swear....it’s another holiday https://t.co/VIg4ZRKmyQ","Ssavanahlockett"
"RT @KarmenKarma: Kardashian: *posts photo with full nipped exposed*
Instagram: 👍 *puts on feature page* 

Sex Worker: *breathes*
Instagram:…","_Samantha__Dee"
"RT @xingmicuIt: this is y’all shipping idols that never interact https://t.co/xJpDpp1OHA","sujuelf824116"
"RT @bbyelephants: im so fuckin grateful for my ex 
(this took me hours enjoy) https://t.co/3l1feUDGrH","paloma__pacho"
"Saw my first shooting star tonight 💫","IceColdJones_"
"@yusuke3250 --Alex braved the cold in nothing more than a small jacket and sneakers to quickly check. ""Wow, This is… https://t.co/jKB2F3lkn2","SantoryuStar"
"RT @NOTSCWill: Lmao the Cowboys are on MNF tomorrow, SNF in a week, and then Thanksgiving 10 days after that, and then Thursday AGAIN a wee…","DerJagerX"
"RT @badxground: my dog 12 seconds after he begged me to let him outside  https://t.co/9Z8Q0cNWBO","goldenxair"
"RT @Kris86579614: Want to know how irrelevant Judaism is to the #Israeli terrorist government today?
Just look at how corrupt Israel politi…","rodadams46"
"RT @byunificial: MS: Ooh! I would love to be an internet lecturer or a preschool teacher!
BH: Preschool teacher more like preschooler-

ㅋㅋㅋ…","ot13ing"
"RT @overwhelmedliv: Everyone next week watching #thewalkingdead when they said they were gonna stop watching https://t.co/MlKTDovOlA","TDevolin"
"This is why I love visiting other countries. To appreciate each other’s culture 🎎, cuisine 🍱 and majestic nature 🏔🌲… https://t.co/vbeiRA0h3m","mermersebastian"
"Sexy jameela live talk: https://t.co/5zJsfQAIxB via @YouTube","PiwhellOw"
"RT @ProudDemocrat1: @JoyceWhiteVance Because some children don’t matter to republicans https://t.co/Div1alX3UJ","MainsdeDieu"
"RT @_hakimmm: Electromagnetic interference dari phone boleh kacau aircraft navigation system dengan communication. Contohnya, Air traffic c…","Muhdakid_"
"RT @lilskee4: Caption this 😂😂 https://t.co/JXE2707aEF","EmilyOrtiz15_"
"RT @alexhogh_fr: 📸| Alex via instagram: « Notin’ but good vibes with Uncle Ed and brainstormireland » https://t.co/wnEnsYV59P","Jenneel4Life"
"Love that the soundtrack the United Center’s @MadhouseStoreUC while I was there was mainly 90s.

Good for reminisci… https://t.co/fFSQ0hIlLG","liviacruz"
"I’m a being recruited for a nugget cult ?!?","NAGIHTOS"
"RT @AlvadoMathieu: My first recording at @LaSeineMusicale conducting a score composed by the great Erwann Kermorvant performed by @ScoringP…","RodolpheGervais"
"RT @botandy: 60% of animal life on Earth https://t.co/3HIF7OW8a3","purple_dom_"
"RT @duttabhishek: .@ajaymaken Coming soon ‘First Fitness Trail Park in SDMC’ in National park , named after legendary actor, Super Star Raj…","gouravpanwar711"
"@DonChekoG Goodnight 🥰🥰🥰","agabsss11"
"@courtneyMgreen Have u girls forgotten how hard it was for you to be accepted at start e.g ag with danielle and Kat… https://t.co/MATXU2qKYb","paulwoor"
"RT @Louis_Tomlinson: Also have to say massive love to @LiamPayne tonight! Legend!!","helka_morelka"
"RT @guaxiailing: Glad to know you're with the dabarkads today, @aldenrichards02. 

#ALDUBNationGoingStrong 
#VMHammermanVsThrym","Gigi83069"
"RT @DebraMessing: If you are on a LONG LINE to #vote, call in the address and Pizza to the Polls will send 🔥FREE PIZZA🔥 to make your wait m…","50RandomActs"
"RT @littlesugaplums: this one for balkan kpop twitter https://t.co/P4GEXWS9CL","littlesugaplums"
"RT @702Austin: when you agreed to go out and the time to go out is getting closer https://t.co/7ivzkxCaxA","Iceice24"
"RT @Ade_Nurayn: Before the PDP presidential primary, Saraki was all over the place issuing condolences, congratulatory messages, paying vis…","fjiwad"
"Test our #SMS #Trading #Alert,  #GBPJPY with #trendstrike , Today Profit 391 pips, 41% of winning trades for -1412… https://t.co/hJHeTU9QUf","thirdbrainfx"
"@ronnoodle dropped him off where?","cascadeowl"
"RT @urmyflashlight: What’s your message or prayer for @aldenrichards02 today? 

Bago ang #VMHammermanVsThrym?","panotsha"
"RT @laaauurynn: i’m just gonna go ahead and ask what the fuck https://t.co/ZubnFTEyK4","RaySoClutch"
"poker card paling winn https://t.co/lfkrMMSmDR","Unaasna"
"@wolfboynyc @Justsydnyc I don’t trust you

Bwahahahaha!
*hic*","QuidamBrujah"
"RT @carat_life: Looking around during the ending ment, I didn’t see a single dry eye in the audience. We were all going through it. I reall…","anothr_fan"
"RT @JYPETWICE: TWICE
THE 6TH MINI ALBUM

YES or YES
TODAY 6PM
https://t.co/pXwOSCB2om

#TWICE #트와이스 #YESorYES #JacketVideo","Gwennnn13"
"RT @superkdkd: Bullies attack those they think are smaller in size, rank, social status, education, physical appearance &amp; even age compared…","jhaney0320"
"RT @PissAround: ok this is creating a whole new phobia https://t.co/S5Hks3w3QZ","Drake6Papi"
"RT @BretBaier: Some crowds are cordoned off and shot in way that makes them look bigger.   This one is just big. https://t.co/UWlqoLP0uJ","BackboneRadio"
"RT @MrG_Graziano: Hey #StAlbert be aware. There are some shitheads roaming around breaking into cars and taking garage remotes and who know…","KempsterDeanna"
"RT @zayshamsudin: Selena’s exes list :
Justin getting married with Hailey.
Abel getting married with Bella.
Nick getting married with Priya…","CacaFauzi"
"This is probably a good illustration of the future of the church or something. https://t.co/aqxSy8cWJE","mictori"
"RT @ratedkjn: imagine waking up every morning looking like ... 𝘵𝘩𝘪𝘴 https://t.co/zVVWHS2wYy","bunnybtm_"
"RT @nealbrennan: Facebook is a destructive place. As usual, Frontline breaks it down with perfect clarity and it's worse than you'd think.…","selenarose182"
"while i may not be feeling good mentally 
atleast i look good https://t.co/lkTHE9mxvd","kassidyjoy_"
"RT @Chad_Amaral: Josh Gordon on battling for Tom Brady's passes ""I love it...I let him know if you get it anywhere in the vicinity I'm gonn…","NickXhaj"
"RT @Disney: Phew! 😅 I can’t believe I kept up with @NCTsmtown_127 without messing up! Those guys are amazing dancers!  👏 Okay, gotta catch…","JoseStitch1123"
"RT @devin_: Young love in nyc https://t.co/JsYm2iEt2w","dalshavenus"
"RT @mineifiwildout: sicketh mode https://t.co/b2UBKKPL7T","Shady_Rice8"
"do y’all ever think “damn, where would my life be if I never heard this song?”","kayeliseeee"
"RT @iamsashakae: T-pain really said “cause I can’t stand to see you treated bad, I’ll beat his ass for my shawty” the energy &gt;","lynnv432"
"RT @KPSWORLD: Not first woman. Not first African-American. First AMERICAN. Meaning NO ONE has done this before in the United States. Let th…","reeceecup"
"RT @alissa_ashleyy: I’m really about to grow my hair out for real this time and nobody believes me https://t.co/EwjOfCCWJn","veniemche"
"Students who try hard in high school grow up wishing they had fun, but students who only had fun in high school grow up wishing they tried.","wetphone"
"Wish more folks would accept this... https://t.co/0bMwUgBDVz","twodegreemami"
"RT @cheyennearis: well.... at least he’s got a good teacher https://t.co/QKwOrGyPQl","NathOmana"
"Love gems: 1512
GT: 40 https://t.co/jWB6vbWCzO","CyberDia21"
"What's happening this week at the UN? #UNPoliceWeek, #EnvConflictDay, #TsunamiDay2018, @antonioguterres at… https://t.co/GBQD2HJq0e","AnalyticaGlobal"
"Narcos going no where https://t.co/LV7qlqWX6M","eddiegong99"
"RT @JuddApatow: So @nbc and @Comcast aired that racist Trump caravan commercial during the football game.  Who made that decision?  How did…","marycaddell"
"RT @alyssemazakian: I found a tiny denim jacket at goodwill https://t.co/xRpr0ZEX8Q","kaelzzzz"
